Shop Type,Name,Address,Phone Number,Has Website,Opening Hours
Gift Shops,L'instant Présent,"1 Pl. du Marché Neuf, 91190 Gif-sur-Yvette, France",01 60 12 99 69,True,"Monday: Closed, Tuesday: 9:30 AM – 1:00 PM, 2:30 – 7:00 PM, Wednesday: 9:30 AM – 1:00 PM, 2:30 – 7:00 PM, Thursday: 9:30 AM – 1:00 PM, 2:30 – 7:00 PM, Friday: 9:30 AM – 1:00 PM, 2:30 – 7:00 PM, Saturday: 9:30 AM – 1:00 PM, 2:30 – 7:00 PM, Sunday: Closed"
Gift Shops,Pylones,"30 Av. d'Italie, 75013 Paris, France",09 50 57 29 67,True,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 11:00 AM – 7:00 PM"
Gift Shops,La Boutique du Grand Trianon,"Grand Trianon Château de Versailles, Av. de Trianon, 78000 Versailles, France",01 30 97 70 99,True,"Monday: Closed, Tuesday: 12:00 – 5:00 PM, Wednesday: 12:00 – 5:00 PM, Thursday: 12:00 – 5:00 PM, Friday: 12:00 – 5:00 PM, Saturday: 12:00 – 5:00 PM, Sunday: 12:00 – 5:00 PM"
Gift Shops,Souvenir Shop,"1 Pl. de Varsovie, 75016 Paris, France",,False,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: 10:00 AM – 7:00 PM"
Gift Shops,Top Souvenirs,"9 Rue de la Huchette, 75005 Paris, France",01 56 81 93 97,False,"Monday: 10:30 AM – 7:00 PM, Tuesday: 10:30 AM – 7:00 PM, Wednesday: 10:30 AM – 7:00 PM, Thursday: 10:30 AM – 7:00 PM, Friday: 10:30 AM – 7:00 PM, Saturday: 10:30 AM – 7:00 PM, Sunday: Closed"
Gift Shops,Boomrang Gifts,"40 Rue Sainte-Anne, 75002 Paris, France",,True,"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours"
Gift Shops,Little extra,"17 Bd de Vaugirard, 75014 Paris, France",01 43 21 56 39,False,"Monday: 8:00 AM – 8:00 PM, Tuesday: 8:00 AM – 8:00 PM, Wednesday: 8:00 AM – 8:00 PM, Thursday: 8:00 AM – 8:00 PM, Friday: 8:00 AM – 8:00 PM, Saturday: 8:00 AM – 8:00 PM, Sunday: 10:00 AM – 7:00 PM"
Gift Shops,Drasti Souvenirs,"74 Bd de Clichy, 75018 Paris, France",01 42 54 68 07,False,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 5:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM"
Gift Shops,Sacré-Cœur Souvenirs,"48 Rue du Chevalier de la Barre, 75018 Paris, France",01 42 59 28 79,False,"Monday: 9:00 AM – 12:00 AM, Tuesday: 9:00 AM – 12:00 AM, Wednesday: 9:00 AM – 12:00 AM, Thursday: 9:00 AM – 12:00 AM, Friday: 9:00 AM – 12:00 AM, Saturday: 9:00 AM – 12:00 AM, Sunday: 9:00 AM – 12:00 AM"
Gift Shops,My souvenir of Paris,"17 Rue de Lyon, 75012 Paris, France",06 01 30 47 66,False,"Monday: 9:00 AM – 11:00 PM, Tuesday: 9:00 AM – 11:00 PM, Wednesday: 9:00 AM – 11:00 PM, Thursday: 9:00 AM – 11:00 PM, Friday: 9:00 AM – 11:00 PM, Saturday: 9:00 AM – 11:00 PM, Sunday: 9:00 AM – 11:00 PM"
Gift Shops,La Boutique Napoléon,"10 Rue de Beaujolais, 75001 Paris, France",01 84 60 18 12,True,"Monday: Closed, Tuesday: 12:30 – 7:00 PM, Wednesday: 12:30 – 7:00 PM, Thursday: 12:30 – 7:00 PM, Friday: 12:30 – 7:00 PM, Saturday: 12:00 – 7:30 PM, Sunday: Closed"
Gift Shops,Montmartre I love you,"4 Rue la Vieuville, 75018 Paris, France",01 42 58 76 44,False,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 10:00 AM – 8:00 PM"
Gift Shops,Artcadeauxdesign,"Boutique en ligne, 1 All. des Fraisiers, 91370 Verrières-le-Buisson, France",,True,"Monday: 9:00 AM – 9:00 PM, Tuesday: 9:00 AM – 9:00 PM, Wednesday: 9:00 AM – 9:00 PM, Thursday: 9:00 AM – 9:00 PM, Friday: 9:00 AM – 9:00 PM, Saturday: 9:00 AM – 9:00 PM, Sunday: 9:00 AM – 9:00 PM"
Gift Shops,Starter gift,"9 Rue Bernard Palissy, 75006 Paris, France",06 73 28 10 58,True,"Monday: 9:00 AM – 8:00 PM, Tuesday: 9:00 AM – 8:00 PM, Wednesday: 9:00 AM – 8:00 PM, Thursday: 9:00 AM – 8:00 PM, Friday: 9:00 AM – 8:00 PM, Saturday: 9:00 AM – 8:00 PM, Sunday: 9:00 AM – 8:00 PM"
Gift Shops,Souvenirs De Paris,"10 Rue de Bellechasse, 75007 Paris, France",,False,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: 10:00 AM – 7:00 PM"
Gift Shops,La Boutique Royale,"La cour des senteurs, 8 Rue de la Chancellerie, 78000 Versailles, France",01 39 49 58 10,True,"Monday: Closed, Tuesday: 11:00 AM – 7:00 PM, Wednesday: 11:00 AM – 7:00 PM, Thursday: 11:00 AM – 7:00 PM, Friday: 11:00 AM – 7:00 PM, Saturday: 11:00 AM – 7:00 PM, Sunday: 11:00 AM – 6:00 PM"
Gift Shops,Shop Paris Catacombs,"21 Bis Av. René Coty, 75014 Paris, France",01 43 35 10 66,True,"Monday: Closed, Tuesday: 10:30 AM – 8:00 PM, Wednesday: 10:30 AM – 8:00 PM, Thursday: 10:30 AM – 8:00 PM, Friday: 10:30 AM – 8:00 PM, Saturday: 10:30 AM – 8:00 PM, Sunday: 10:30 AM – 8:00 PM"
Gift Shops,PYLONES - ÎLE SAINT LOUIS,"57 Rue Saint-Louis en l'Île, 75004 Paris, France",01 46 34 05 02,True,"Monday: 11:00 AM – 7:00 PM, Tuesday: 11:00 AM – 7:00 PM, Wednesday: 11:00 AM – 7:00 PM, Thursday: 11:00 AM – 7:00 PM, Friday: 11:00 AM – 7:00 PM, Saturday: 11:00 AM – 7:00 PM, Sunday: 11:00 AM – 7:00 PM"
Gift Shops,Nature and Discoveries,"20 bis Rue Sainte-Croix de la Bretonnerie, 75004 Paris, France",01 42 96 36 91,True,"Monday: 11:00 AM – 8:00 PM, Tuesday: 11:00 AM – 8:00 PM, Wednesday: 11:00 AM – 8:00 PM, Thursday: 11:00 AM – 8:00 PM, Friday: 11:00 AM – 8:00 PM, Saturday: 11:00 AM – 8:00 PM, Sunday: 11:00 AM – 8:00 PM"
Gift Shops,I Love Souvenirs,"5 Quai de Montebello, 75005 Paris, France",01 46 33 20 53,False,"Monday: 10:00 AM – 10:00 PM, Tuesday: 10:00 AM – 10:00 PM, Wednesday: 10:00 AM – 10:00 PM, Thursday: 10:00 AM – 10:00 PM, Friday: 10:00 AM – 11:00 PM, Saturday: 10:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM"
Gift Shops,Victor Souvenirs,"8 Bd de Clichy, 75018 Paris, France",01 42 62 39 95,True,"Monday: 9:00 AM – 9:00 PM, Tuesday: 9:00 AM – 9:00 PM, Wednesday: 9:00 AM – 9:00 PM, Thursday: 9:00 AM – 9:00 PM, Friday: 9:00 AM – 9:00 PM, Saturday: 9:00 AM – 9:00 PM, Sunday: 9:00 AM – 9:00 PM"
Gift Shops,Le Petit Prince,"8 Rue Grégoire de Tours, 75006 Paris, France",09 86 46 74 09,False,"Monday: 11:00 AM – 7:00 PM, Tuesday: 11:00 AM – 7:00 PM, Wednesday: 11:00 AM – 7:00 PM, Thursday: 11:00 AM – 7:00 PM, Friday: 11:00 AM – 7:00 PM, Saturday: 11:00 AM – 7:00 PM, Sunday: Closed"
Gift Shops,TGS THE GIFT SHOP,"24 Rue Frédéric Clavel, 92150 Suresnes, France",07 57 05 66 47,True,"Monday: 9:00 AM – 6:00 PM, Tuesday: 9:00 AM – 6:00 PM, Wednesday: 9:00 AM – 6:00 PM, Thursday: 9:00 AM – 6:00 PM, Friday: 9:00 AM – 6:00 PM, Saturday: 9:00 AM – 6:00 PM, Sunday: Closed"
Gift Shops,Boutique Louisette Paris - boutique de cadeaux,"29 Rue Véron, 75018 Paris, France",01 42 57 39 69,False,"Monday: Closed, Tuesday: 11:30 AM – 7:30 PM, Wednesday: 11:30 AM – 7:30 PM, Thursday: 11:30 AM – 7:30 PM, Friday: 11:30 AM – 7:30 PM, Saturday: 11:30 AM – 7:30 PM, Sunday: 11:30 AM – 6:30 PM"
Gift Shops,PYLONES - Gare Saint-Lazare,"Espace commercial Saint Lazare (niveau métro, 1 Cr du Havre, 75008 Paris, France",01 42 93 83 24,True,"Monday: 7:30 AM – 8:00 PM, Tuesday: 7:30 AM – 8:00 PM, Wednesday: 7:30 AM – 8:00 PM, Thursday: 7:30 AM – 8:00 PM, Friday: 7:30 AM – 8:00 PM, Saturday: 9:00 AM – 8:00 PM, Sunday: 11:00 AM – 7:00 PM"
Gift Shops,PYLONES,"2 Av. Charles de Gaulle, 78150 Le Chesnay-Rocquencourt, France",09 73 21 70 83,True,"Monday: 10:00 AM – 8:30 PM, Tuesday: 10:00 AM – 8:30 PM, Wednesday: 10:00 AM – 8:30 PM, Thursday: 10:00 AM – 8:30 PM, Friday: 10:00 AM – 8:30 PM, Saturday: 10:00 AM – 8:30 PM, Sunday: 11:00 AM – 8:30 PM"
Gift Shops,The Leo Universe,"11 Novembre 1918, 75010 Paris, France",09 67 38 55 20,True,"Monday: 7:00 AM – 8:30 PM, Tuesday: 7:00 AM – 8:30 PM, Wednesday: 7:00 AM – 8:30 PM, Thursday: 7:00 AM – 8:30 PM, Friday: 7:00 AM – 8:30 PM, Saturday: 7:00 AM – 8:30 PM, Sunday: 8:00 AM – 8:00 PM"
Gift Shops,"Piou Piou Paris (Gift, souvenirs)","28 Quai du Louvre, 75001 Paris, France",06 03 88 53 94,True,"Monday: 10:00 AM – 10:00 PM, Tuesday: 10:00 AM – 10:00 PM, Wednesday: 10:00 AM – 10:00 PM, Thursday: 10:00 AM – 10:00 PM, Friday: 10:00 AM – 10:00 PM, Saturday: 10:00 AM – 10:00 PM, Sunday: 10:00 AM – 10:00 PM"
Gift Shops,Bibi Idea Shop,"35 Rue de Bretagne, 75003 Paris, France",01 42 77 12 82,False,"Monday: 1:00 – 2:00 PM, 3:00 – 8:00 PM, Tuesday: 11:00 AM – 2:00 PM, 3:00 – 8:00 PM, Wednesday: 11:00 AM – 2:00 PM, 3:00 – 8:00 PM, Thursday: 11:00 AM – 2:00 PM, 3:00 – 8:00 PM, Friday: 11:00 AM – 2:00 PM, 3:00 – 8:00 PM, Saturday: 10:30 AM – 8:00 PM, Sunday: 10:30 AM – 6:00 PM"
Nail Salons,Yu-Bi,"Fond de cour, 33 Rue des Petits Champs, 75001 Paris, France",07 81 90 41 84,True,"Monday: 11:00 AM – 7:00 PM, Tuesday: 11:00 AM – 7:00 PM, Wednesday: 11:00 AM – 7:00 PM, Thursday: 11:00 AM – 7:00 PM, Friday: 11:00 AM – 7:00 PM, Saturday: 10:00 AM – 6:00 PM, Sunday: Closed"
Nail Salons,The Nail Salon,"13 Rue de la Grande Truanderie, 75001 Paris, France",06 30 87 25 83,True,"Monday: Closed, Tuesday: 1:30 – 8:30 PM, Wednesday: 1:30 – 8:30 PM, Thursday: 1:30 – 8:30 PM, Friday: 1:30 – 8:30 PM, Saturday: 1:30 – 8:30 PM, Sunday: Closed"
Nail Salons,Soaddictnails - Châtelet Les Halles,"27 Rue de la Ferronnerie, 75001 Paris, France",06 52 26 29 24,True,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: Closed"
Nail Salons,Nguyen Nails Paris,"14 Rue de Mazagran, 75010 Paris, France",06 51 22 62 04,True,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: Closed, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:30 AM – 7:00 PM, Sunday: 10:30 AM – 7:00 PM"
Nail Salons,Citad'in Nail Bar,"6 Rue Castex, 75004 Paris, France",09 53 66 75 54,True,"Monday: Closed, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 6:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Nail Salons,Twenty Nails,"Av. de l'Aubrac, 91940 Les Ulis, France",01 69 07 77 79,False,"Monday: 9:30 AM – 8:00 PM, Tuesday: 9:30 AM – 8:00 PM, Wednesday: 9:30 AM – 8:00 PM, Thursday: 9:30 AM – 8:00 PM, Friday: 9:30 AM – 8:00 PM, Saturday: 9:30 AM – 8:00 PM, Sunday: Closed"
Nail Salons,ORSAY NAILS,"21 Bd Dubreuil, 91400 Orsay, France",07 45 06 62 66,True,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: Closed"
Nail Salons,Emy Nail Studio,"4 Rue Michael Faraday, 78180 Montigny-le-Bretonneux, France",06 48 66 91 51,True,"Monday: Closed, Tuesday: 9:30 AM – 6:00 PM, Wednesday: 9:30 AM – 6:00 PM, Thursday: 9:30 AM – 6:00 PM, Friday: 9:30 AM – 6:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: Closed"
Nail Salons,Dupin Nail Bar (depuis 2012) Manucure Ouvert le Dimanche,"15 Rue Dupin, 75006 Paris, France",,True,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: 10:00 AM – 7:30 PM"
Nail Salons,Saigon Nails ( Ouvert le dimanche),"6 Rue de Chevreuse, 75006 Paris, France",01 42 79 04 78,True,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 10:00 AM – 8:00 PM"
Nail Salons,Free Persephone,"66 Bd Raspail, 75006 Paris, France",01 42 22 13 04,True,"Monday: 11:00 AM – 7:00 PM, Tuesday: Closed, Wednesday: 11:00 AM – 7:00 PM, Thursday: 11:00 AM – 7:00 PM, Friday: 11:00 AM – 7:00 PM, Saturday: 11:00 AM – 7:00 PM, Sunday: 11:00 AM – 7:00 PM"
Nail Salons,THE FRENCH - NAIL BAR,"18 Rue Rollin, 75005 Paris, France",01 83 56 41 61,True,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: Closed"
Nail Salons,Lotus Nails By Kim,"47 Av. Emile Zola, 75015 Paris, France",01 45 77 99 15,True,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: Closed"
Nail Salons,"Vy Nails Salon De Beauté Manucure 9 ,Rue Joseph Dijon 75018 Paris Tél :01.49.25.08.37","9 Rue Joseph Dijon, 75018 Paris, France",01 49 25 08 37,False,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: Closed"
Nail Salons,Jolly Nails,"12 Rue des Carmes, 75005 Paris, France",06 52 42 77 39,True,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: Closed"
Nail Salons,PLAISIR DES ONGLES,"18 rue des Etats Généraux, Rue Edouard Lefebvre 1ter, 78000 Versailles, France",07 67 82 78 17,False,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Nail Salons,Time of Nails by Julie,"5 Imp. Jean Jacques Rousseau, 91460 Marcoussis, France",07 67 09 44 98,True,"Monday: 9:00 AM – 6:00 PM, Tuesday: 9:00 AM – 6:00 PM, Wednesday: 2:00 – 6:00 PM, Thursday: 9:00 AM – 6:00 PM, Friday: 9:00 AM – 6:00 PM, Saturday: 9:00 AM – 3:00 PM, Sunday: Closed"
Nail Salons,FRENCH NAIL,"15 Rue Maublanc, 75015 Paris, France",09 50 16 30 28,True,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: 11:00 AM – 7:00 PM"
Nail Salons,ProNails,"2 Av. de l'Europe, 78140 Vélizy-Villacoublay, France",01 34 65 09 18,False,"Monday: 10:00 AM – 9:00 PM, Tuesday: 10:00 AM – 9:00 PM, Wednesday: 10:00 AM – 9:00 PM, Thursday: 10:00 AM – 9:00 PM, Friday: 10:00 AM – 9:00 PM, Saturday: 10:00 AM – 9:00 PM, Sunday: Closed"
Nail Salons,Convention Manucure,"213 Rue de la Convention, 75015 Paris, France",09 52 15 26 84,True,"Monday: Closed, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: 10:00 AM – 7:00 PM"
Nail Salons,BXL nails shop,"40 Rue Fondary, 75015 Paris, France",01 45 72 61 63,False,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 12:00 – 7:00 PM"
Nail Salons,PNP Nails Paris 7,"27 bis Rue de l'Exposition, 75007 Paris, France",09 51 19 67 84,True,"Monday: 10:00 AM – 7:00 PM, Tuesday: 10:00 AM – 7:00 PM, Wednesday: 10:00 AM – 7:00 PM, Thursday: 10:00 AM – 7:00 PM, Friday: 10:00 AM – 7:00 PM, Saturday: 10:00 AM – 7:00 PM, Sunday: Closed"
Nail Salons,23 Nail Salon L'Onglerie,"101B Rue du Mont-Cenis, 75018 Paris, France",09 81 93 38 93,True,"Monday: Closed, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 1:00 – 8:00 PM"
Nail Salons,Atelier Perfect Nails,"44 Rue du Four, 75006 Paris, France",06 09 65 09 16,True,"Monday: Closed, Tuesday: 9:30 AM – 7:00 PM, Wednesday: Closed, Thursday: 9:30 AM – 7:00 PM, Friday: 9:30 AM – 7:00 PM, Saturday: 9:30 AM – 7:00 PM, Sunday: Closed"
Nail Salons,Nail'Studio,"7 Rue Notre Dame de Lorette, 75009 Paris, France",01 45 26 34 28,True,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 10:00 AM – 8:00 PM"
Nail Salons,Julie Nail,"48 Rue de Maubeuge, 75009 Paris, France",01 40 16 59 40,False,"Monday: 10:00 AM – 7:30 PM, Tuesday: 10:00 AM – 7:30 PM, Wednesday: 10:00 AM – 7:30 PM, Thursday: 10:00 AM – 7:30 PM, Friday: 10:00 AM – 7:30 PM, Saturday: 10:00 AM – 7:30 PM, Sunday: Closed"
